CaseID,Prefix length,Groud truth,Predicted,Confidence,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE
211652,2,¤,¤,54.0,1.0,1.0,1.0,16285,10377.837030805676,,5907.1629691943235,5907.1629691943235
211655,2,¤,¤,80.0,1.0,1.0,1.0,1101,10557.780218600026,,9456.780218600026,9456.780218600026
211661,2,¤,¤,54.0,1.0,1.0,1.0,39461,10377.643231980677,,29083.356768019323,29083.356768019323
211664,2,¤,¤,76.0,1.0,1.0,1.0,54879,10778.039434686023,,44100.96056531397,44100.96056531397
211670,2,¤,¤,70.0,1.0,1.0,1.0,801,10798.930556508234,,9997.930556508234,9997.930556508234
211691,2,¤,¤,69.0,1.0,1.0,1.0,55101,10799.001028808234,,44301.998971191766,44301.998971191766
211706,2,¦,¦,98.0,1.0,1.0,1.0,761497,405510.54978196544,,355986.45021803456,355986.45021803456
211709,2,¦,¦,95.0,1.0,1.0,1.0,703928,400573.0098757902,,303354.9901242098,303354.9901242098
211712,2,¤,¤,76.0,1.0,1.0,1.0,52930,10785.425323238796,,42144.5746767612,42144.5746767612
211715,2,¦,¦,48.0,1.0,1.0,1.0,138,10718.308287744387,,10580.308287744387,10580.308287744387
211724,2,¦,¦,97.0,1.0,1.0,1.0,758572,405508.3573104099,,353063.6426895901,353063.6426895901
211727,2,¤,¤,80.0,1.0,1.0,1.0,2426,10555.489868850027,,8129.489868850027,8129.489868850027
211736,2,¤,¤,80.0,1.0,1.0,1.0,102,10565.218961377801,,10463.218961377801,10463.218961377801
211742,2,¤,¤,77.0,1.0,1.0,1.0,479,10585.107810488902,,10106.107810488902,10106.107810488902
211748,2,¦,¤,53.0,0.0,0.0,0.0,768349,10708.195512694392,,757640.8044873056,757640.8044873056
211751,2,¦,¤,77.0,0.0,0.0,0.0,775403,10473.839879044515,,764929.1601209554,764929.1601209554
211757,2,¤,¤,52.0,1.0,1.0,1.0,16170,10707.999756305504,,5462.000243694496,5462.000243694496
211760,2,¤,¤,76.0,1.0,1.0,1.0,3029,10628.105701308323,,7599.105701308323,7599.105701308323
211763,2,¦,¦,48.0,1.0,1.0,1.0,496363,10711.253227488834,,485651.74677251116,485651.74677251116
211769,2,¤,¤,78.0,1.0,1.0,1.0,10,56034.68296537621,,56024.68296537621,56024.68296537621
211778,2,¦,¦,95.0,1.0,1.0,1.0,765905,374927.57612740365,,390977.42387259635,390977.42387259635
211784,2,¦,¦,97.0,1.0,1.0,1.0,502477,203860.85999389325,,298616.14000610675,298616.14000610675
211790,2,¤,¤,76.0,1.0,1.0,1.0,55427,10798.768078705456,,44628.231921294544,44628.231921294544
211811,2,¤,¤,77.0,1.0,1.0,1.0,10578,10481.480250902845,,96.519749097155,96.519749097155
211817,2,¦,¦,98.0,1.0,1.0,1.0,760981,405514.84076200984,,355466.15923799016,355466.15923799016
211829,2,¤,¤,77.0,1.0,1.0,1.0,2613,10487.347069877842,,7874.347069877842,7874.347069877842
211841,2,¤,¤,77.0,1.0,1.0,1.0,59153,10583.674873722235,,48569.32512627776,48569.32512627776
211847,2,¤,¦,48.0,0.0,0.0,0.0,54732,10702.825914947172,,44029.17408505283,44029.17408505283
211850,2,¦,¤,77.0,0.0,0.0,0.0,344234,10516.688995008382,,333717.31100499164,333717.31100499164
211853,2,¤,¤,54.0,1.0,1.0,1.0,39,10377.735237483454,,10338.735237483454,10338.735237483454
211871,2,¦,¤,77.0,0.0,0.0,0.0,527651,10501.449360133389,,517149.5506398666,517149.5506398666
211874,2,¦,¦,98.0,1.0,1.0,1.0,762957,405513.2120688543,,357443.7879311457,357443.7879311457
211880,2,¦,¤,51.0,0.0,0.0,0.0,1113,10708.502850224948,,9595.502850224948,9595.502850224948
211883,2,¦,¤,53.0,0.0,0.0,0.0,259,10823.21022142211,,10564.21022142211,10564.21022142211
211898,2,¤,¤,51.0,1.0,1.0,1.0,11194,10710.090434538835,,483.9095654611647,483.9095654611647
211901,2,¦,¦,89.0,1.0,1.0,1.0,419848,405520.63515112095,,14327.36484887905,14327.36484887905
211904,2,¦,¤,53.0,0.0,0.0,0.0,760,10377.711746716788,,9617.711746716788,9617.711746716788
211907,2,¤,¤,51.0,1.0,1.0,1.0,2524,10709.285875780502,,8185.2858757805025,8185.2858757805025
211913,2,¤,¤,51.0,1.0,1.0,1.0,2957,10709.689133941614,,7752.689133941614,7752.689133941614
211916,2,¤,¤,72.0,1.0,1.0,1.0,6110,10798.799399727679,,4688.799399727679,4688.799399727679
211925,2,¦,¤,53.0,0.0,0.0,0.0,595862,10377.7097891529,,585484.290210847,585484.290210847
211928,2,¦,¤,50.0,0.0,0.0,0.0,708443,10713.882235791612,,697729.1177642083,697729.1177642083
211937,2,¤,¤,51.0,1.0,1.0,1.0,18860,10823.609564455443,,8036.3904355445575,8036.3904355445575
211940,2,¤,¤,52.0,1.0,1.0,1.0,482,10707.694376338837,,10225.694376338837,10225.694376338837
211946,2,¤,¤,46.0,1.0,1.0,1.0,490,3809.3723462424496,,3319.3723462424496,3319.3723462424496
211949,2,¦,¤,51.0,0.0,0.0,0.0,708270,10709.432693072169,,697560.5673069279,697560.5673069279
211952,2,§,§,55.0,1.0,1.0,1.0,94464,185379.17044816958,,90915.17044816958,90915.17044816958
211955,2,¤,¢,42.0,0.0,0.0,0.0,3698,8756.82535595097,,5058.82535595097,5058.82535595097
211961,2,¤,¤,51.0,1.0,1.0,1.0,4707,10830.288772444328,,6123.288772444328,6123.288772444328
211964,2,¤,¤,51.0,1.0,1.0,1.0,1890,10830.600025102662,,8940.600025102662,8940.600025102662
211967,2,¤,¤,70.0,1.0,1.0,1.0,15486,10797.646394597123,,4688.353605402877,4688.353605402877
211970,2,¤,¤,70.0,1.0,1.0,1.0,1084,10797.761890866568,,9713.761890866568,9713.761890866568
211973,2,¤,¤,51.0,1.0,1.0,1.0,1922,10709.409202305504,,8787.409202305504,8787.409202305504
211979,2,¤,¤,51.0,1.0,1.0,1.0,588,10823.848387249887,,10235.848387249887,10235.848387249887
211988,2,¤,¤,63.0,1.0,1.0,1.0,15321,10794.59063736657,,4526.409362633431,4526.409362633431
211997,2,¤,¤,51.0,1.0,1.0,1.0,10940,10708.790612116614,,231.20938788338572,231.20938788338572
212003,2,¤,¤,51.0,1.0,1.0,1.0,138,10709.285875780502,,10571.285875780502,10571.285875780502
212009,2,¦,¤,68.0,0.0,0.0,0.0,308,10795.863053894347,,10487.863053894347,10487.863053894347
212012,2,¢,¢,40.0,1.0,1.0,1.0,250,8780.844664867624,,8530.844664867624,8530.844664867624
212021,2,¤,¤,70.0,1.0,1.0,1.0,16166,10797.270542330456,,5368.729457669544,5368.729457669544
212040,2,¤,¤,52.0,1.0,1.0,1.0,90984,10707.890132727725,,80276.10986727227,80276.10986727227
212043,2,¦,¦,97.0,1.0,1.0,1.0,260988,202557.59225922727,,58430.40774077273,58430.40774077273
212052,2,§,¦,69.0,0.0,0.0,0.0,421760,112103.27093730796,,309656.72906269203,309656.72906269203
212055,2,¤,¤,50.0,1.0,1.0,1.0,7003,10816.98125312767,,3813.9812531276693,3813.9812531276693
212058,2,¤,¤,50.0,1.0,1.0,1.0,225,10737.230100294377,,10512.230100294377,10512.230100294377
212061,2,¤,¤,51.0,1.0,1.0,1.0,9377,10708.451953563837,,1331.4519535638374,1331.4519535638374
212079,2,¦,¤,52.0,0.0,0.0,0.0,48,10707.878387344392,,10659.878387344392,10659.878387344392
212082,2,¤,¤,49.0,1.0,1.0,1.0,7458,10820.197530597112,,3362.197530597112,3362.197530597112
212091,2,§,§,76.0,1.0,1.0,1.0,162385,223371.25719348303,,60986.257193483034,60986.257193483034
212103,2,¤,¤,45.0,1.0,1.0,1.0,946,3824.0893115591084,,2878.0893115591084,2878.0893115591084
212109,2,¤,¤,52.0,1.0,1.0,1.0,113091,10707.942986952727,,102383.05701304728,102383.05701304728
212115,2,¤,¤,52.0,1.0,1.0,1.0,2513,10709.223233736058,,8196.223233736058,8196.223233736058
212118,2,¤,¤,55.0,1.0,1.0,1.0,162,10377.703916461232,,10215.703916461232,10215.703916461232
212121,2,¤,¤,52.0,1.0,1.0,1.0,3795,10714.101482947168,,6919.101482947168,6919.101482947168
212124,2,¢,¤,45.0,0.0,0.0,0.0,10,3829.2416197146613,,3819.2416197146613,3819.2416197146613
212139,2,¦,¤,55.0,0.0,0.0,0.0,63,10377.574717244566,,10314.574717244566,10314.574717244566
212145,2,¤,¤,46.0,1.0,1.0,1.0,2254,3779.946245864687,,1525.9462458646872,1525.9462458646872
212154,2,¦,¤,58.0,0.0,0.0,0.0,760216,10377.645189544566,,749838.3548104555,749838.3548104555
212157,2,¤,¤,55.0,1.0,1.0,1.0,2305,10377.406366750121,,8072.406366750121,8072.406366750121
212163,2,¤,¦,49.0,0.0,0.0,0.0,1294,10787.445529172128,,9493.445529172128,9493.445529172128
212166,2,¢,¤,46.0,0.0,0.0,0.0,27,3818.5063393480004,,3791.5063393480004,3791.5063393480004
212172,2,¦,¦,48.0,1.0,1.0,1.0,757503,10769.888138652694,,746733.1118613473,746733.1118613473
212184,2,¤,¤,43.0,1.0,1.0,1.0,6873,4056.679222581209,,2816.320777418791,2816.320777418791
212196,2,¤,¦,48.0,0.0,0.0,0.0,11196,10718.116446483276,,477.8835535167236,477.8835535167236
212214,2,¢,¤,42.0,0.0,0.0,0.0,341,8758.74376856208,,8417.74376856208,8417.74376856208
212223,2,¦,¦,48.0,1.0,1.0,1.0,8981,10703.42884462495,,1722.4288446249502,1722.4288446249502
212226,2,¦,¦,48.0,1.0,1.0,1.0,106,10700.997550274951,,10594.997550274951,10594.997550274951
212232,2,¤,¦,48.0,0.0,0.0,0.0,495,10800.424177755454,,10305.424177755454,10305.424177755454
212235,2,¤,¦,48.0,0.0,0.0,0.0,379,10703.37794796384,,10324.37794796384,10324.37794796384
212238,2,¦,¦,96.0,1.0,1.0,1.0,741655,401366.65325787873,,340288.34674212127,340288.34674212127
212244,2,¤,¤,64.0,1.0,1.0,1.0,45274,10534.125016566706,,34739.87498343329,34739.87498343329
212247,2,¤,¤,55.0,1.0,1.0,1.0,72,10377.658892491787,,10305.658892491787,10305.658892491787
212250,2,¤,¤,52.0,1.0,1.0,1.0,19412,10711.636910011057,,8700.363089988943,8700.363089988943
212265,2,¤,¤,52.0,1.0,1.0,1.0,12590,10711.599716297169,,1878.400283702831,1878.400283702831
212268,2,¤,¤,77.0,1.0,1.0,1.0,459,10557.490499144471,,10098.490499144471,10098.490499144471
212271,2,¤,¤,77.0,1.0,1.0,1.0,135,10557.161628411139,,10422.161628411139,10422.161628411139
212274,2,¤,¤,75.0,1.0,1.0,1.0,272,48210.17090227475,,47938.17090227475,47938.17090227475
212280,2,¦,¦,97.0,1.0,1.0,1.0,262,405438.07293654326,,405176.07293654326,405176.07293654326
212283,2,¦,¤,52.0,0.0,0.0,0.0,694997,10711.595801169391,,684285.4041988306,684285.4041988306
212286,2,¤,¤,77.0,1.0,1.0,1.0,15,10556.707473588916,,10541.707473588916,10541.707473588916
212289,2,¦,¦,97.0,1.0,1.0,1.0,659644,405457.3353652099,,254186.6646347901,254186.6646347901
212295,2,¤,¦,48.0,0.0,0.0,0.0,46076,10710.26074259717,,35365.739257402834,35365.739257402834
212298,2,¦,¤,77.0,0.0,0.0,0.0,273,10773.92659295547,,10500.92659295547,10500.92659295547
212301,2,¦,¤,52.0,0.0,0.0,0.0,164,10711.664315905502,,10547.664315905502,10547.664315905502
212313,2,¤,¤,51.0,1.0,1.0,1.0,20055,10713.116828311056,,9341.883171688944,9341.883171688944
212331,2,¤,¤,62.0,1.0,1.0,1.0,1446,10354.7906311418,,8908.7906311418,8908.7906311418
212340,2,¦,¦,98.0,1.0,1.0,1.0,1467,405010.29041503236,,403543.29041503236,403543.29041503236
212346,2,¤,¤,50.0,1.0,1.0,1.0,307,10714.262003186055,,10407.262003186055,10407.262003186055
212349,2,¦,¤,50.0,0.0,0.0,0.0,71,10716.252845661054,,10645.252845661054,10645.252845661054
212355,2,§,§,75.0,1.0,1.0,1.0,17163,223378.8368808608,,206215.8368808608,206215.8368808608
212361,2,¤,¤,62.0,1.0,1.0,1.0,13,10470.868297061183,,10457.868297061183,10457.868297061183
212370,2,¤,¤,48.0,1.0,1.0,1.0,263,10750.882150855481,,10487.882150855481,10487.882150855481
212377,2,¤,¤,59.0,1.0,1.0,1.0,9021,10366.093605036238,,1345.093605036238,1345.093605036238
212383,2,¦,¦,92.0,1.0,1.0,1.0,439440,123009.29785661337,,316430.70214338665,316430.70214338665
212398,2,¦,¤,48.0,0.0,0.0,0.0,81,10809.591449447116,,10728.591449447116,10728.591449447116
212413,2,¤,¤,52.0,1.0,1.0,1.0,2544,10711.548819636057,,8167.548819636057,8167.548819636057
212419,2,¦,¤,75.0,0.0,0.0,0.0,215,47615.47082308617,,47400.47082308617,47400.47082308617
212425,2,¦,¦,95.0,1.0,1.0,1.0,173061,203521.27747096008,,30460.277470960078,30460.277470960078
212428,2,§,§,75.0,1.0,1.0,1.0,429247,241570.08658751793,,187676.91341248207,187676.91341248207
212440,2,¦,¦,98.0,1.0,1.0,1.0,1065053,404936.81129689905,,660116.1887031009,660116.1887031009
212443,2,¤,¤,60.0,1.0,1.0,1.0,1399,10302.239828544605,,8903.239828544605,8903.239828544605
212449,2,¤,¤,53.0,1.0,1.0,1.0,14747,10711.691721799945,,4035.3082782000547,4035.3082782000547
212455,2,¤,¦,49.0,0.0,0.0,0.0,750,10827.696957855442,,10077.696957855442,10077.696957855442
212458,2,¦,¦,95.0,1.0,1.0,1.0,2802,203500.1671019823,,200698.1671019823,200698.1671019823
212464,2,¦,¦,95.0,1.0,1.0,1.0,165293,203508.09132060455,,38215.09132060455,38215.09132060455
212467,2,¦,¦,95.0,1.0,1.0,1.0,14546,203497.5674571379,,188951.5674571379,188951.5674571379
212479,2,¤,¦,48.0,0.0,0.0,0.0,1445,13402.194936581871,,11957.194936581871,11957.194936581871
212491,2,¤,¦,49.0,0.0,0.0,0.0,1274,10818.829193438778,,9544.829193438778,9544.829193438778
212497,2,¢,¤,44.0,0.0,0.0,0.0,106,3824.7744589202193,,3718.7744589202193,3718.7744589202193
212506,2,¦,¤,56.0,0.0,0.0,0.0,677597,10378.068023344566,,667218.9319766554,667218.9319766554
212512,2,¦,¦,49.0,1.0,1.0,1.0,676962,10814.307220855448,,666147.6927791445,666147.6927791445
212521,2,¤,¤,58.0,1.0,1.0,1.0,70160,10897.548710102627,,59262.45128989738,59262.45128989738
212524,2,¤,¤,44.0,1.0,1.0,1.0,392,3774.6334174702456,,3382.6334174702456,3382.6334174702456
212527,2,¤,¤,56.0,1.0,1.0,1.0,3994,10378.068023344566,,6384.0680233445655,6384.0680233445655
212530,2,¤,¦,49.0,0.0,0.0,0.0,241496,10822.43306855822,,230673.56693144178,230673.56693144178
212548,2,¦,¦,49.0,1.0,1.0,1.0,15,10804.07894953601,,10789.07894953601,10789.07894953601
212557,2,¤,¤,83.0,1.0,1.0,1.0,453,36919.682350319556,,36466.682350319556,36466.682350319556
212560,2,¦,¦,49.0,1.0,1.0,1.0,1362,10776.05446490269,,9414.05446490269,9414.05446490269
212563,2,¦,¦,49.0,1.0,1.0,1.0,1070,10788.565255716572,,9718.565255716572,9718.565255716572
212566,2,¤,¤,69.0,1.0,1.0,1.0,11664,18732.03456121797,,7068.03456121797,7068.03456121797
212572,2,¢,¤,44.0,0.0,0.0,0.0,222,3776.313007286911,,3554.313007286911,3554.313007286911
212575,2,¤,¤,69.0,1.0,1.0,1.0,2187,18571.594582448608,,16384.594582448608,16384.594582448608
212578,2,¤,¦,49.0,0.0,0.0,0.0,78,10796.35048730268,,10718.35048730268,10718.35048730268
212590,2,¦,¦,98.0,1.0,1.0,1.0,238,375412.67611958116,,375174.67611958116,375174.67611958116
212593,2,¤,¤,44.0,1.0,1.0,1.0,1043,3775.197195870245,,2732.197195870245,2732.197195870245
212602,2,¦,¦,98.0,1.0,1.0,1.0,564719,375261.3329402035,,189457.6670597965,189457.6670597965
212605,2,¤,¤,51.0,1.0,1.0,1.0,10903,10631.151670719433,,271.84832928056676,271.84832928056676
212608,2,¦,¤,61.0,0.0,0.0,0.0,206,48417.63352321909,,48211.63352321909,48211.63352321909
212611,2,¤,¤,51.0,1.0,1.0,1.0,1380,10623.705097686103,,9243.705097686103,9243.705097686103
212614,2,¤,¤,59.0,1.0,1.0,1.0,11028,10278.210731808507,,749.7892681914927,749.7892681914927
212617,2,¤,¤,65.0,1.0,1.0,1.0,5760,9348.479465728438,,3588.4794657284383,3588.4794657284383
212623,2,¦,¦,97.0,1.0,1.0,1.0,614723,229172.91278174665,,385550.08721825335,385550.08721825335
212626,2,¤,¤,56.0,1.0,1.0,1.0,10885,10378.046490141787,,506.9535098582128,506.9535098582128
212632,2,¤,¤,51.0,1.0,1.0,1.0,451,10622.40723282777,,10171.40723282777,10171.40723282777
212635,2,¦,¤,56.0,0.0,0.0,0.0,1352,10256.489602897407,,8904.489602897407,8904.489602897407
212644,2,¤,¤,51.0,1.0,1.0,1.0,44,10625.601977094435,,10581.601977094435,10581.601977094435
212647,2,¤,¤,49.0,1.0,1.0,1.0,242856,10927.767623855389,,231928.23237614462,231928.23237614462
212662,2,¤,¤,50.0,1.0,1.0,1.0,5380,10623.828424211104,,5243.828424211104,5243.828424211104
212665,2,¦,¦,97.0,1.0,1.0,1.0,519754,229186.6940315244,,290567.3059684756,290567.3059684756
212671,2,¦,¤,49.0,0.0,0.0,0.0,286215,10669.281100147191,,275545.7188998528,275545.7188998528
212674,2,¦,¤,55.0,0.0,0.0,0.0,172,10377.968187586232,,10205.968187586232,10205.968187586232
212680,2,¤,¤,55.0,1.0,1.0,1.0,9907,10377.770473633454,,470.77047363345446,470.77047363345446
212683,2,¤,¤,56.0,1.0,1.0,1.0,16304,10378.028872066787,,5925.971127933213,5925.971127933213
212689,2,¦,¦,97.0,1.0,1.0,1.0,420443,229187.6336621911,,191255.3663378089,191255.3663378089
212692,2,¦,¤,51.0,0.0,0.0,0.0,507662,10622.628437547215,,497039.3715624528,497039.3715624528
212698,2,¦,¤,51.0,0.0,0.0,0.0,28,10622.507068586105,,10594.507068586105,10594.507068586105
212701,2,¦,¤,56.0,0.0,0.0,0.0,167,10377.9388241279,,10210.9388241279,10210.9388241279
212704,2,¦,¤,51.0,0.0,0.0,0.0,606181,10619.78605478055,,595561.2139452194,595561.2139452194
212710,2,¦,¦,98.0,1.0,1.0,1.0,611154,371948.0072834052,,239205.99271659477,239205.99271659477
212725,2,¦,¦,98.0,1.0,1.0,1.0,1938,372514.6045754049,,370576.6045754049,370576.6045754049
212737,2,¦,¦,98.0,1.0,1.0,1.0,28,371878.85046633857,,371850.85046633857,371850.85046633857
212743,2,¤,¤,54.0,1.0,1.0,1.0,163319,10286.773116258502,,153032.2268837415,153032.2268837415
212755,2,¤,¤,71.0,1.0,1.0,1.0,74601,40840.67498950639,,33760.32501049361,33760.32501049361
212761,2,¦,¦,98.0,1.0,1.0,1.0,606543,371842.7060066942,,234700.29399330582,234700.29399330582
212764,2,¦,¦,98.0,1.0,1.0,1.0,258990,204657.35358900393,,54332.646410996065,54332.646410996065
212767,2,¤,¤,79.0,1.0,1.0,1.0,29305,11073.044312741424,,18231.955687258574,18231.955687258574
212770,2,¤,¤,49.0,1.0,1.0,1.0,167268,10377.819412730676,,156890.18058726934,156890.18058726934
212773,2,¤,¤,79.0,1.0,1.0,1.0,3228,10614.85886647222,,7386.858866472219,7386.858866472219
212776,2,¦,¦,98.0,1.0,1.0,1.0,506823,204431.99883411516,,302391.00116588484,302391.00116588484
212779,2,¦,¦,98.0,1.0,1.0,1.0,601973,361708.5386985217,,240264.46130147832,240264.46130147832
212785,2,¦,¤,50.0,0.0,0.0,0.0,62,10377.580589936233,,10315.580589936233,10315.580589936233
212803,2,¦,¤,77.0,0.0,0.0,0.0,328788,10800.103137277678,,317987.89686272235,317987.89686272235
212806,2,¤,¤,80.0,1.0,1.0,1.0,19108,27754.352562035467,,8646.352562035467,8646.352562035467
212812,2,¤,¤,80.0,1.0,1.0,1.0,84138,27124.83525151913,,57013.16474848087,57013.16474848087
212815,2,¦,¦,96.0,1.0,1.0,1.0,225,366078.1345087416,,365853.1345087416,365853.1345087416
212824,2,¤,¤,66.0,1.0,1.0,1.0,894,10792.359014533236,,9898.359014533236,9898.359014533236
212830,2,¤,¤,48.0,1.0,1.0,1.0,692021,10709.031392474948,,681311.9686075251,681311.9686075251
212833,2,¦,¤,54.0,0.0,0.0,0.0,796809,10708.442165744393,,786100.5578342556,786100.5578342556
212836,2,¦,¤,77.0,0.0,0.0,0.0,194,10879.580231166525,,10685.580231166525,10685.580231166525
212842,2,¤,¤,54.0,1.0,1.0,1.0,335553,10708.404972030503,,324844.5950279695,324844.5950279695
212845,2,¤,¦,48.0,0.0,0.0,0.0,74697,10709.06075593328,,63987.93924406672,63987.93924406672
212848,2,¤,¤,47.0,1.0,1.0,1.0,33474,4575.480634669826,,28898.519365330176,28898.519365330176
212851,2,¤,¤,76.0,1.0,1.0,1.0,28271,10355.152780461243,,17915.84721953876,17915.84721953876
212857,2,¦,¦,98.0,1.0,1.0,1.0,46,405592.92407040985,,405546.92407040985,405546.92407040985
212872,2,¤,¤,76.0,1.0,1.0,1.0,1770,10684.477668616628,,8914.477668616628,8914.477668616628
212875,2,¦,¤,80.0,0.0,0.0,0.0,582813,10576.944769072239,,572236.0552309278,572236.0552309278
212878,2,¤,¤,80.0,1.0,1.0,1.0,3241,10828.511304433217,,7587.511304433217,7587.511304433217
212887,2,¤,¤,80.0,1.0,1.0,1.0,257,10829.321735883217,,10572.321735883217,10572.321735883217
212905,2,¤,¤,48.0,1.0,1.0,1.0,80714,10703.090186072173,,70010.90981392782,70010.90981392782
212908,2,¤,¤,94.0,1.0,1.0,1.0,619805,11089.732544894192,,608715.2674551058,608715.2674551058
212911,2,¤,¤,47.0,1.0,1.0,1.0,1713,10707.175621908282,,8994.175621908282,8994.175621908282
212914,2,¤,¤,80.0,1.0,1.0,1.0,1788,10864.581376649867,,9076.581376649867,9076.581376649867
212917,2,¦,¤,57.0,0.0,0.0,0.0,850020,10773.842417708247,,839246.1575822918,839246.1575822918
212920,2,¤,¤,80.0,1.0,1.0,1.0,601896,10872.924513944306,,591023.0754860557,591023.0754860557
212923,2,¤,¤,48.0,1.0,1.0,1.0,54993,10706.541371208283,,44286.45862879172,44286.45862879172
212929,2,§,§,66.0,1.0,1.0,1.0,167104,185322.88657123627,,18218.886571236275,18218.886571236275
212932,2,¤,¤,76.0,1.0,1.0,1.0,17813,10350.174695491802,,7462.825304508198,7462.825304508198
212944,2,¦,¦,98.0,1.0,1.0,1.0,105,405617.1665416098,,405512.1665416098,405512.1665416098
212947,2,¤,¤,80.0,1.0,1.0,1.0,672,10882.1916213943,,10210.1916213943,10210.1916213943
212950,2,§,§,66.0,1.0,1.0,1.0,99220,185340.70823288072,,86120.70823288072,86120.70823288072
212953,2,¤,¤,80.0,1.0,1.0,1.0,1389,10871.033507227641,,9482.033507227641,9482.033507227641
212965,2,¤,¤,80.0,1.0,1.0,1.0,289,10907.334571983178,,10618.334571983178,10618.334571983178
212974,2,¤,¤,80.0,1.0,1.0,1.0,65596,10880.805666160968,,54715.194333839034,54715.194333839034
212977,2,¦,¦,98.0,1.0,1.0,1.0,145,405635.58330267644,,405490.58330267644,405490.58330267644
212983,2,¦,¤,76.0,0.0,0.0,0.0,108,20608.14421668921,,20500.14421668921,20500.14421668921
212989,2,¤,¤,80.0,1.0,1.0,1.0,1955,10933.119603527608,,8978.119603527608,8978.119603527608
212995,2,¦,¦,98.0,1.0,1.0,1.0,579950,405630.2587288987,,174319.7412711013,174319.7412711013
213001,2,§,§,66.0,1.0,1.0,1.0,253562,185425.80745025846,,68136.19254974154,68136.19254974154
213004,2,¤,¤,76.0,1.0,1.0,1.0,84316,20503.500681444817,,63812.49931855519,63812.49931855519
213007,2,¤,¤,76.0,1.0,1.0,1.0,893,20453.741364953177,,19560.741364953177,19560.741364953177
213010,2,¤,¦,48.0,0.0,0.0,0.0,338,10781.52781353602,,10443.52781353602,10443.52781353602
213013,2,¤,¤,48.0,1.0,1.0,1.0,95886,3728.908640153603,,92157.0913598464,92157.0913598464
213019,2,¦,¦,98.0,1.0,1.0,1.0,165,405678.2425349431,,405513.2425349431,405513.2425349431
213031,2,¤,¤,79.0,1.0,1.0,1.0,2980,10936.709775699828,,7956.709775699828,7956.709775699828
213046,2,¤,¤,76.0,1.0,1.0,1.0,73944,20470.151623033726,,53473.84837696627,53473.84837696627
213052,2,§,¦,96.0,0.0,0.0,0.0,241944,111301.00644385282,,130642.99355614718,130642.99355614718
213064,2,¤,¤,76.0,1.0,1.0,1.0,16810,20352.997296975453,,3542.9972969754526,3542.9972969754526
213070,2,¤,¤,79.0,1.0,1.0,1.0,3165,10933.182245572052,,7768.182245572052,7768.182245572052
213076,2,¦,¦,98.0,1.0,1.0,1.0,319032,405695.46909716533,,86663.46909716533,86663.46909716533
213082,2,¦,¤,54.0,0.0,0.0,0.0,49,10708.426505233281,,10659.426505233281,10659.426505233281
213085,2,¦,¦,96.0,1.0,1.0,1.0,594241,365785.4082350529,,228455.5917649471,228455.5917649471
213088,2,¤,¤,79.0,1.0,1.0,1.0,391,10940.256881466494,,10549.256881466494,10549.256881466494
213091,2,¤,¤,65.0,1.0,1.0,1.0,11503,10787.876193227685,,715.1238067723152,715.1238067723152
213097,2,¤,¤,76.0,1.0,1.0,1.0,14196,20228.106678428296,,6032.106678428296,6032.106678428296
213123,2,¦,¦,48.0,1.0,1.0,1.0,845196,10735.664049183268,,834460.3359508167,834460.3359508167
213126,2,¦,¦,48.0,1.0,1.0,1.0,241,10715.125288861056,,10474.125288861056,10474.125288861056
213132,2,¦,¤,50.0,0.0,0.0,0.0,672191,10706.472856472172,,661484.5271435279,661484.5271435279
213135,2,¤,¤,76.0,1.0,1.0,1.0,111,15229.418349055913,,15118.418349055913,15118.418349055913
213141,2,¦,¦,93.0,1.0,1.0,1.0,8057,136035.34297681766,,127978.34297681766,127978.34297681766
213144,2,§,§,76.0,1.0,1.0,1.0,277014,321076.15242192073,,44062.152421920735,44062.152421920735
213150,2,¤,¤,53.0,1.0,1.0,1.0,122,10708.489147277725,,10586.489147277725,10586.489147277725
213159,2,¦,¤,78.0,0.0,0.0,0.0,795726,10962.173766766482,,784763.8262332336,784763.8262332336
213180,2,¤,¤,78.0,1.0,1.0,1.0,16680,10958.411328972039,,5721.588671027961,5721.588671027961
213186,2,£,,56.0,0.0,0.0,0.0,2918,4579.548452430935,,1661.548452430935,1661.548452430935
213189,2,¦,¤,77.0,0.0,0.0,0.0,795156,10713.897896302722,,784442.1021036973,784442.1021036973
213192,2,¦,¤,51.0,0.0,0.0,0.0,666254,10706.142028174949,,655547.857971825,655547.857971825
213195,2,¦,¤,53.0,0.0,0.0,0.0,38,10708.585067908281,,10670.585067908281,10670.585067908281
213198,2,¦,¦,96.0,1.0,1.0,1.0,180721,367149.0942215855,,186428.0942215855,186428.0942215855
213201,2,¦,¤,76.0,0.0,0.0,0.0,89,16648.184310730172,,16559.184310730172,16559.184310730172
213210,2,¤,¤,77.0,1.0,1.0,1.0,1906,10284.80772211406,,8378.80772211406,8378.80772211406
213213,2,¦,¦,98.0,1.0,1.0,1.0,306870,405789.5261268986,,98919.52612689859,98919.52612689859
213225,2,¤,¤,50.0,1.0,1.0,1.0,681,10706.91526591106,,10025.91526591106,10025.91526591106
213228,2,¤,¤,76.0,1.0,1.0,1.0,2845,10359.17361668902,,7514.1736166890205,7514.1736166890205
213231,2,¦,¤,51.0,0.0,0.0,0.0,355053,10708.052610530503,,344344.9473894695,344344.9473894695
